Location,Population,Density (people/km²),Urbanization (%),Average Income (USD),Education Level (% with Bachelor's or higher),DateTime,AQI,PM2.5,PM10,O3,NO2,SO2,CO,Altitude (m),Proximity to Industry (km)
Lima,9674755,3220,81,4500,15,2024-06-13 15:00:00,5,163.57,186.95,10.01,102.82,66.76,3177.64,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-13 16:00:00,4,66.23,79.86,39.7,58.26,82.97,988.01,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-13 17:00:00,4,53.86,65.28,50.07,50.04,69.62,814.44,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-13 18:00:00,3,36.96,46.21,52.21,37.7,51.02,654.22,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-13 19:00:00,2,21.75,29.08,50.07,27.08,35.29,514.03,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-13 20:00:00,2,14.68,20.9,46.49,23.99,30.04,460.62,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-13 21:00:00,2,11.71,17.53,43.99,23.99,25.99,447.27,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-13 22:00:00,2,10.87,16.12,29.68,32.22,25.03,520.71,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-13 23:00:00,2,12.2,17.13,6.97,46.61,27.18,640.87,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 00:00:00,2,14.83,20.22,0.67,45.93,29.33,700.95,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 01:00:00,2,22.28,29.82,0.14,45.24,28.61,854.49,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 02:00:00,3,29.66,39.58,0.03,45.93,28.61,988.01,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 03:00:00,3,35.24,46.94,0.01,45.93,30.52,1054.76,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 04:00:00,3,37.99,51.23,0.0,47.3,31.47,1094.82,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 05:00:00,3,33.62,47.95,0.0,47.98,27.66,1001.36,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 06:00:00,3,30.01,45.65,0.02,47.98,25.03,854.49,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 07:00:00,3,29.56,46.19,0.04,47.3,25.27,747.68,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 08:00:00,3,31.1,48.69,0.06,46.61,26.23,687.6,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 09:00:00,3,34.75,53.98,0.06,47.3,26.94,660.9,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 10:00:00,3,40.22,60.62,0.04,47.98,27.42,680.92,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 11:00:00,4,51.06,72.6,0.01,49.35,30.04,801.09,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 12:00:00,5,79.64,103.1,0.01,53.47,41.48,1321.79,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 13:00:00,5,108.56,133.81,0.62,59.63,49.59,2056.12,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 14:00:00,5,123.15,148.43,2.86,67.86,52.45,2510.07,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 15:00:00,5,126.19,148.88,8.31,83.63,58.65,2590.18,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 16:00:00,3,41.55,52.72,36.12,43.53,56.74,781.06,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 17:00:00,3,33.47,42.64,49.35,36.33,51.5,640.87,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 18:00:00,3,28.59,36.99,59.37,30.5,43.87,574.11,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 19:00:00,2,22.1,30.2,65.09,24.68,35.29,507.35,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 20:00:00,2,18.13,25.89,60.08,23.99,32.42,480.65,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 21:00:00,2,15.01,22.26,50.78,26.39,31.47,480.65,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 22:00:00,2,13.71,20.43,28.61,37.7,30.52,567.44,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-14 23:00:00,2,14.88,21.35,4.43,50.72,30.99,700.95,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 00:00:00,2,17.5,24.37,0.24,47.3,31.47,754.36,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 01:00:00,2,21.96,30.67,0.17,45.93,30.28,807.76,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 02:00:00,3,27.66,39.06,0.09,45.93,30.52,867.84,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 03:00:00,3,33.11,47.0,0.04,46.61,33.38,921.25,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 04:00:00,3,38.5,54.32,0.01,47.98,34.81,1028.06,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 05:00:00,3,38.66,55.88,0.0,50.04,31.47,1014.71,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 06:00:00,3,36.09,54.41,0.02,50.04,27.18,867.84,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 07:00:00,3,35.46,54.62,0.08,48.67,25.75,741.0,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 08:00:00,3,36.68,57.13,0.43,50.04,25.99,647.54,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 09:00:00,3,40.46,61.97,1.74,52.09,25.99,600.81,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 10:00:00,3,45.38,67.34,3.31,53.47,26.23,600.81,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 11:00:00,4,52.33,74.53,1.52,57.58,28.61,660.9,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 12:00:00,4,69.4,92.05,0.04,61.01,37.19,988.01,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 13:00:00,5,88.38,111.64,0.82,65.12,43.39,1508.71,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 14:00:00,5,98.28,120.1,3.31,67.86,46.25,1842.5,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 15:00:00,5,98.74,117.27,8.14,73.34,52.45,1869.2,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 16:00:00,3,34.65,43.83,34.33,38.73,48.16,680.92,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 17:00:00,2,24.88,32.97,47.92,29.13,41.01,560.76,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 18:00:00,2,20.54,28.4,60.08,22.28,33.38,480.65,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 19:00:00,2,15.77,23.57,64.37,18.51,26.23,417.23,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 20:00:00,2,12.58,20.47,55.07,19.71,24.56,400.54,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 21:00:00,2,11.54,19.84,42.2,25.02,25.99,423.91,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 22:00:00,2,11.98,21.08,25.39,33.59,26.46,487.33,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-15 23:00:00,2,13.37,23.77,9.66,42.5,25.99,554.08,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 00:00:00,2,15.16,26.99,5.05,43.18,25.75,574.11,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 01:00:00,2,16.93,29.94,4.47,42.84,24.56,580.79,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 02:00:00,2,19.13,32.7,2.75,43.18,25.51,607.49,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 03:00:00,2,21.63,35.82,1.45,42.84,28.61,634.19,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 04:00:00,2,24.57,39.44,0.44,43.87,30.52,680.92,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 05:00:00,3,25.17,40.51,0.22,45.93,28.85,680.92,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 06:00:00,3,25.46,41.28,0.46,47.3,27.42,627.52,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 07:00:00,3,27.34,43.61,0.69,48.67,27.18,594.14,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 08:00:00,3,30.07,47.01,0.83,49.35,28.13,580.79,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 09:00:00,3,33.16,51.03,1.74,52.09,29.33,567.44,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 10:00:00,3,37.73,55.8,1.77,54.84,29.8,574.11,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 11:00:00,3,44.01,61.14,0.44,57.58,30.99,634.19,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 12:00:00,4,59.06,76.0,0.02,62.38,37.19,934.6,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 13:00:00,5,77.2,94.64,1.1,67.17,41.48,1428.6,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 14:00:00,5,93.68,110.61,5.28,72.66,46.73,1842.5,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 15:00:00,5,107.0,122.79,14.84,86.37,57.7,2029.42,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 16:00:00,3,38.91,48.45,43.27,40.44,59.6,714.3,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 17:00:00,3,34.2,43.85,55.79,34.27,54.36,600.81,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 18:00:00,3,32.05,42.28,62.94,31.19,50.07,560.76,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 19:00:00,2,23.62,33.88,62.23,23.65,41.01,494.0,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 20:00:00,2,18.83,29.06,58.65,21.25,35.76,453.95,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 21:00:00,2,18.6,29.44,54.36,24.68,37.19,473.98,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 22:00:00,2,18.99,30.59,32.9,37.7,36.72,614.17,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-16 23:00:00,2,21.27,33.84,4.43,53.47,37.19,827.79,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 00:00:00,3,26.73,40.53,0.01,49.35,41.01,1001.36,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 01:00:00,3,36.8,51.84,0.0,51.41,48.16,1201.63,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 02:00:00,3,45.6,62.2,0.0,58.95,51.98,1321.79,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 03:00:00,3,47.07,65.16,0.0,63.75,49.59,1255.04,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 04:00:00,3,40.8,59.2,0.02,63.06,41.48,1028.06,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 05:00:00,3,32.34,50.8,0.33,58.95,32.9,781.06,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 06:00:00,3,28.21,47.11,3.17,52.78,30.99,614.17,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 07:00:00,3,27.37,46.07,8.94,45.24,31.95,520.71,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 08:00:00,3,28.55,46.91,10.19,43.18,32.42,500.68,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 09:00:00,3,30.87,49.02,9.3,44.55,32.9,507.35,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 10:00:00,3,35.13,53.52,3.76,49.35,32.42,567.44,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 11:00:00,3,43.93,62.67,0.11,52.09,35.76,741.0,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 12:00:00,4,71.16,91.52,0.0,56.21,51.98,1348.5,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 13:00:00,5,109.85,133.16,0.27,67.86,67.71,2349.85,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 14:00:00,5,141.13,165.06,1.36,79.51,75.34,3124.24,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 15:00:00,5,141.16,162.58,4.11,89.11,78.2,3044.13,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 16:00:00,4,53.29,64.85,22.35,54.84,87.74,947.95,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 17:00:00,3,41.55,52.53,36.48,45.24,76.29,720.98,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 18:00:00,3,42.41,54.37,48.64,43.53,72.48,700.95,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 19:00:00,3,38.25,51.17,58.65,38.39,62.94,654.22,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 20:00:00,3,35.82,48.74,61.51,37.01,55.79,614.17,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 21:00:00,3,32.45,44.71,55.79,38.04,47.68,587.46,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 22:00:00,2,21.6,33.07,33.26,41.13,35.29,560.76,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-17 23:00:00,2,14.9,26.08,9.57,47.98,30.04,580.79,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 00:00:00,2,13.63,24.22,3.49,44.55,28.13,574.11,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 01:00:00,2,14.39,25.11,5.19,40.78,25.75,554.08,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 02:00:00,2,15.62,26.23,7.33,38.73,25.27,540.73,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 03:00:00,2,16.88,27.36,6.26,38.39,26.7,554.08,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 04:00:00,2,17.96,28.92,3.31,39.76,28.13,574.11,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 05:00:00,2,17.46,29.23,2.03,39.41,27.66,547.41,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 06:00:00,2,17.83,30.62,3.04,38.04,27.18,500.68,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 07:00:00,2,20.9,34.23,1.04,38.39,25.03,547.41,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 08:00:00,3,26.96,40.58,0.03,38.39,25.99,654.22,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 09:00:00,3,36.66,51.16,0.0,40.44,30.28,801.09,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 10:00:00,3,48.85,64.38,0.0,46.61,36.72,988.01,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 11:00:00,4,60.66,76.69,0.0,54.15,43.39,1201.63,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 12:00:00,5,78.65,95.26,0.0,61.01,53.88,1668.93,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 13:00:00,5,95.54,112.99,0.23,69.23,61.04,2376.56,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 14:00:00,5,96.52,114.38,1.23,70.6,57.7,2696.99,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 15:00:00,5,76.46,93.31,3.49,63.75,52.93,2269.74,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 16:00:00,3,34.13,47.91,14.66,41.81,58.17,821.11,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 17:00:00,3,25.55,37.85,17.52,36.67,54.84,640.87,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 18:00:00,2,22.34,34.29,15.2,38.04,55.79,600.81,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 19:00:00,2,18.33,29.85,14.84,34.96,51.5,560.76,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 20:00:00,2,16.0,27.05,12.87,34.96,47.68,540.73,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 21:00:00,2,16.05,27.04,8.14,38.73,48.16,567.44,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 22:00:00,2,16.11,27.07,2.66,40.44,46.73,634.19,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-18 23:00:00,2,17.13,28.33,0.24,38.73,45.78,727.65,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 00:00:00,2,19.96,31.51,0.01,37.7,48.16,801.09,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 01:00:00,2,23.82,36.03,0.01,39.76,49.59,847.82,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 02:00:00,3,28.38,41.49,0.0,42.5,51.5,881.2,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 03:00:00,3,33.96,48.29,0.0,45.24,55.79,934.6,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 04:00:00,3,46.09,62.09,0.0,48.67,53.41,1161.58,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 05:00:00,4,53.83,71.01,0.0,52.09,45.3,1348.5,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 06:00:00,4,54.94,73.05,0.0,53.47,41.01,1348.5,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 07:00:00,4,54.69,73.84,0.0,52.78,40.53,1295.09,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 08:00:00,4,55.27,74.72,0.0,52.78,40.05,1228.33,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 09:00:00,4,56.44,75.85,0.0,53.47,39.58,1188.28,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 10:00:00,4,60.96,80.43,0.0,56.89,40.05,1188.28,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 11:00:00,4,72.57,91.32,0.0,61.69,43.87,1335.14,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 12:00:00,5,99.3,117.5,0.0,69.23,55.31,1815.8,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 13:00:00,5,129.41,147.87,0.02,82.25,63.9,2456.67,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 14:00:00,5,150.95,171.13,0.06,91.85,71.53,3017.43,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 15:00:00,5,143.74,164.73,0.14,90.48,77.25,3017.43,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 16:00:00,4,67.57,83.29,1.12,66.49,82.97,1134.87,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 17:00:00,3,39.77,52.76,3.13,52.78,67.71,787.73,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 18:00:00,3,30.6,42.49,4.96,47.98,64.85,694.27,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 19:00:00,2,23.21,34.5,13.77,40.1,56.74,620.84,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 20:00:00,2,19.88,31.42,16.27,39.07,51.98,587.46,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 21:00:00,2,19.9,31.83,13.95,41.81,52.45,614.17,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 22:00:00,2,21.63,34.28,5.99,47.3,47.68,794.41,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-19 23:00:00,3,26.02,39.28,0.5,47.98,44.82,1068.12,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 00:00:00,3,33.59,47.8,0.0,46.61,47.68,1295.09,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 01:00:00,3,44.19,59.9,0.0,52.78,52.45,1468.66,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 02:00:00,4,51.83,69.1,0.0,59.63,52.45,1522.06,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 03:00:00,4,56.31,74.04,0.0,61.69,51.5,1508.71,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 04:00:00,4,57.24,75.04,0.0,63.06,49.59,1455.31,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 05:00:00,4,52.99,70.99,0.0,64.43,46.25,1335.14,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 06:00:00,4,50.22,68.86,0.0,66.49,44.82,1214.98,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 07:00:00,4,51.56,70.52,0.0,66.49,47.68,1134.87,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 08:00:00,4,54.62,73.78,0.0,65.8,51.02,1081.47,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 09:00:00,4,58.32,77.86,0.0,67.17,52.93,1041.41,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 10:00:00,4,61.36,81.6,0.0,68.55,51.02,1054.76,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 11:00:00,4,66.01,86.35,0.0,69.92,49.11,1121.52,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 12:00:00,5,80.98,101.54,0.01,71.97,53.88,1468.66,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 13:00:00,5,97.83,119.43,0.75,78.14,58.17,2002.72,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 14:00:00,5,110.55,132.69,4.2,82.94,61.99,2403.26,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 15:00:00,5,126.57,147.2,13.05,101.45,74.39,2590.18,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 16:00:00,5,79.85,93.05,41.13,72.66,91.55,1228.33,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 17:00:00,4,68.99,81.16,50.07,68.55,85.83,1081.47,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 18:00:00,4,50.48,62.54,50.07,54.84,71.53,907.9,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 19:00:00,3,34.93,47.19,47.92,40.44,55.31,720.98,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 20:00:00,3,29.56,42.29,40.41,39.76,51.98,687.6,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 21:00:00,3,30.01,43.47,29.33,47.3,56.27,754.36,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 22:00:00,3,30.31,45.02,10.01,58.95,51.5,921.25,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-20 23:00:00,3,31.05,47.21,0.56,59.63,44.35,1121.52,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 00:00:00,3,33.39,50.57,0.0,54.15,41.48,1188.28,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 01:00:00,3,40.13,59.06,0.0,53.47,38.15,1281.74,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 02:00:00,4,51.38,72.98,0.0,56.21,37.67,1468.66,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 03:00:00,4,63.54,87.23,0.0,58.95,41.01,1668.93,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 04:00:00,4,73.21,98.74,0.0,62.38,41.96,1869.2,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 05:00:00,4,68.96,95.1,0.0,65.12,34.81,1842.5,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 06:00:00,4,58.75,85.12,0.0,65.12,28.61,1588.82,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 07:00:00,4,53.08,79.21,0.0,62.38,28.85,1375.2,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 08:00:00,4,51.68,77.56,0.0,60.32,35.29,1241.68,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 09:00:00,4,52.8,78.62,0.0,59.63,41.48,1148.22,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 10:00:00,4,55.12,80.47,0.0,59.63,47.21,1081.47,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 11:00:00,4,63.84,89.07,0.0,60.32,57.7,1174.93,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 12:00:00,5,95.74,122.51,0.0,67.17,82.97,1842.5,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 13:00:00,5,131.96,160.8,0.11,76.77,103.95,2803.8,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 14:00:00,5,150.18,178.66,0.4,85.0,117.3,3364.56,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 15:00:00,5,133.62,157.86,1.08,86.37,112.53,3044.13,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 16:00:00,4,63.87,79.21,6.44,61.69,83.92,1348.5,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 17:00:00,3,41.7,55.42,20.21,50.04,64.85,907.9,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 18:00:00,3,31.9,45.0,40.77,39.76,50.54,680.92,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 19:00:00,2,22.07,33.66,57.22,28.45,36.72,527.38,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 20:00:00,2,19.68,30.49,51.5,27.76,33.38,500.68,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 21:00:00,2,18.19,28.12,42.56,30.85,31.47,507.35,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 22:00:00,2,22.81,32.39,16.63,50.72,28.61,781.06,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-21 23:00:00,3,31.23,41.28,0.99,58.26,28.37,1174.93,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-22 00:00:00,3,40.09,51.22,0.0,54.84,30.99,1361.85,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-22 01:00:00,3,48.35,61.66,0.0,54.15,33.86,1401.9,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-22 02:00:00,4,57.14,72.6,0.0,54.84,37.19,1495.36,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-22 03:00:00,4,68.06,84.89,0.0,54.84,43.39,1655.58,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-22 04:00:00,4,69.72,86.67,0.0,56.89,47.68,1735.69,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-22 05:00:00,4,55.97,72.51,0.0,58.26,43.87,1508.71,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-22 06:00:00,3,42.62,59.66,0.0,57.58,35.76,1134.87,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-22 07:00:00,3,38.84,56.72,0.0,55.52,33.38,921.25,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-22 08:00:00,3,38.58,57.0,0.01,53.47,33.38,807.76,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-22 09:00:00,3,37.99,57.1,0.04,51.41,31.95,720.98,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-22 10:00:00,3,37.37,58.35,0.07,49.35,30.99,674.25,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-22 11:00:00,3,39.65,62.09,0.02,48.67,33.38,727.65,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-22 12:00:00,4,55.08,77.43,0.0,52.09,46.25,1134.87,1540,1.5
Lima,9674755,3220,81,4500,15,2024-06-22 13:00:00,4,72.96,95.72,0.14,58.95,55.79,1708.98,1540,1.5
